Date :,2/7/20 12:24,,,,,,,,,,,
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,79,1,5.133,0.27,25.67,63.03,0,429
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,80,3,7.7,0.4,38.5,37.1,0,473
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,81,1,1.167,0.06,5.83,234.14,0,1258
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,82,4,6.167,0.32,30.83,127.43,0,743
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,83,4,9.433,0.49,47.17,73.58,0,1221
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber2,278,squad-1,84,2,5.967,0.31,29.83,44.53,0,374
,,,,,,,,,,,,
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,1,0,0,0,0,228.24,0,908
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,2,0,0,0,0,38.82,0,404
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,3,0,0,0,0,163.75,0,843
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,4,0,0,0,0,44.32,0,313
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,5,0,0,0,0,54.43,0,658
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,6,1,1.4,0.07,7,25.29,0,249
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,7,0,0,0,0,157.46,0,775
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,8,3,4.6,0.24,23,53,0,584
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,9,6,9.1,0.47,45.5,23,0,232
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,10,4,7.167,0.37,35.83,29.42,0,325
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,11,4,17.067,0.89,85.33,5.39,0,144
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,12,0,0,0,0,236.57,0,840
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-1,3,14.033,0.73,70.17,33.87,0,572
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-1,3,17.1,0.89,85.5,4.28,0,172
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,13,4,14.5,0.76,72.5,9.77,0,130
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,14,4,11.9,0.62,59.5,15.13,0,228
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,15,3,15.867,0.83,79.33,7.76,0,246
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,16,3,12.967,0.68,64.83,23.38,0,319
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,17,0,0,0,0,120.54,0,692
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,18,1,1.1,0.06,5.5,126.66,0,691
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,19,1,1.533,0.08,7.67,92.86,0,937
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,20,0,0,0,0,117.56,0,814
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,21,0,0,0,0,163.53,0,730
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,22,2,4.267,0.22,21.33,90.24,0,570
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,23,0,0,0,0,113.44,0,784
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,24,1,2.5,0.13,12.5,139.21,0,778
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-2,2,8.6,0.45,43,71.81,0,771
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-2,3,10.167,0.53,50.83,20.65,0,236
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,25,1,15.8,0.82,79,13.63,0,232
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,26,1,1.3,0.07,6.5,56.35,0,521
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,27,4,6.367,0.33,31.83,51.47,0,639
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,28,2,9.233,0.48,46.17,33.72,0,328
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,29,1,1.4,0.07,7,96.51,0,621
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,30,3,13.733,0.72,68.67,14.22,0,182
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,31,6,14.967,0.78,74.83,6.82,0,121
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,32,4,11.333,0.59,56.67,11.31,0,207
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,33,4,16.033,0.84,80.17,6.74,0,166
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,34,3,7.633,0.4,38.17,51.45,0,530
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,35,3,4.133,0.22,20.67,73.78,0,409
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,36,3,14.2,0.74,71,13.55,0,248
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-3,1,19.333,1.01,96.67,2.01,0,243
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-3,3,16.867,0.88,84.33,4.98,0,167
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,37,2,18.467,0.96,92.33,3.13,0,214
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,38,1,9.4,0.49,47,52.67,0,639
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,39,2,3.667,0.19,18.33,81.01,0,536
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,40,0,0,0,0,154.94,0,756
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,41,1,1.1,0.06,5.5,80.61,0,616
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,42,3,14.367,0.75,71.83,10.9,0,200
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,43,1,4.8,0.25,24,98.83,0,794
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,44,2,2.867,0.15,14.33,96.91,0,540
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,45,1,17.9,0.93,89.5,1.91,0,89
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,46,5,13.4,0.7,67,24.35,0,373
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,47,2,5.2,0.27,26,32.88,0,287
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,48,0,0,0,0,154.33,0,686
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-4,4,13.233,0.69,66.17,24.27,0,445
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-4,7,17.8,0.93,89,3.71,0,94
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,49,2,15.533,0.81,77.67,9.28,0,202
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,50,2,17.467,0.91,87.33,4.05,0,150
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,51,2,10.5,0.55,52.5,29.95,0,298
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,52,2,4,0.21,20,79.43,0,532
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,53,2,12.9,0.67,64.5,32.02,0,469
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,54,3,9.833,0.51,49.17,36.66,0,587
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,55,2,19.967,1.04,99.83,0.07,0,20
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,56,3,11.1,0.58,55.5,16.98,0,218
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,57,2,19.833,1.03,99.17,0.43,0,60
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,58,4,16.567,0.86,82.83,10.05,0,199
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,59,1,18.167,0.95,90.83,6.8,0,208
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,60,0,0,0,0,122.06,0,657
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-5,1,17.8,0.93,89,9.55,0,327
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-5,2,18.133,0.94,90.67,3.44,0,153
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,61,2,18.133,0.94,90.67,4.95,0,251
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,62,1,6.033,0.31,30.17,47.23,0,344
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,63,1,2.8,0.15,14,92.93,0,476
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,64,1,2.167,0.11,10.83,85.31,0,393
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,65,2,11.4,0.59,57,28.89,0,501
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,66,3,18.867,0.98,94.33,1.44,0,80
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,67,3,14.2,0.74,71,14.64,0,214
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,68,1,20,1.04,100,0,0,1
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,69,2,15.033,0.78,75.17,7.21,0,275
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,70,1,12.7,0.66,63.5,34.94,0,290
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,71,0,0,0,0,86.92,0,467
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,72,5,9.833,0.51,49.17,10.61,0,184
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Tone-6,1,15.267,0.8,76.33,17.63,0,249
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,Trace-6,2,11.8,0.61,59,26.24,0,323
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,73,2,6.733,0.35,33.67,77.26,0,376
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,74,2,6.333,0.33,31.67,62.72,0,497
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,75,2,18.767,0.98,93.83,2.39,0,131
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,76,2,18.9,0.98,94.5,2.66,0,131
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,77,5,16.6,0.86,83,4.7,0,184
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,78,1,19.533,1.02,97.67,1.82,0,334
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,79,0,0,0,0,120.23,0,504
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,80,1,1.467,0.08,7.33,125.2,0,700
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,81,1,13.167,0.69,65.83,40.1,0,606
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,82,2,5.7,0.3,28.5,77.71,0,482
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,83,3,12.667,0.66,63.33,12.84,0,223
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber3,283,squad-1,84,1,19.967,1.04,99.83,0.11,0,42
,,,,,,,,,,,,
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,1,0,0,0,0,207.32,0,1011
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,2,0,0,0,0,102.05,0,672
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,3,1,1.033,0.05,5.17,116.76,0,672
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,4,1,1.633,0.09,8.17,52.57,0,601
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,5,1,1.8,0.09,9,168.27,0,1332
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,6,4,6.867,0.36,34.33,12.12,0,102
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,7,0,0,0,0,117.11,0,879
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,8,3,3.667,0.19,18.33,115.2,0,807
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,9,4,6.5,0.34,32.5,14.52,0,248
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,10,6,10.233,0.53,51.17,12.66,0,201
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,11,1,1.3,0.07,6.5,171.1,0,1017
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,12,3,7.4,0.39,37,13.29,0,118
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-1,4,13.333,0.69,66.67,11.14,0,179
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-1,5,14.9,0.78,74.5,14.52,0,367
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,13,3,4.8,0.25,24,44.87,0,345
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,14,1,4.567,0.24,22.83,72.32,0,592
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,15,1,1.133,0.06,5.67,53.81,0,545
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,16,6,12.433,0.65,62.17,17.84,0,212
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,17,1,1.933,0.1,9.67,131.35,0,843
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,18,4,14.567,0.76,72.83,15.02,0,352
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,19,5,15.1,0.79,75.5,6.39,0,101
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,20,4,6.533,0.34,32.67,59.97,0,509
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,21,2,2.833,0.15,14.17,74.31,0,475
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,22,4,5.133,0.27,25.67,162.56,0,1272
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,23,7,13.5,0.7,67.5,5.97,0,106
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,24,5,10.5,0.55,52.5,31.2,0,499
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-2,1,12.067,0.63,60.33,13.66,0,267
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-2,1,3,0.16,15,55.82,0,610
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,25,1,1.367,0.07,6.83,101.81,0,650
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,26,1,1.1,0.06,5.5,139.28,0,729
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,27,2,2.767,0.14,13.83,165.83,0,782
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,28,2,2.467,0.13,12.33,151.95,0,1124
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,29,1,3.833,0.2,19.17,109.12,0,979
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,30,0,0,0,0,63.24,0,206
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,31,0,0,0,0,79.53,0,573
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,32,6,12.433,0.65,62.17,42.23,0,551
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,33,5,11.5,0.6,57.5,20.89,0,212
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,34,0,0,0,0,170.01,0,843
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,35,3,5.967,0.31,29.83,120.76,0,856
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,36,3,4.133,0.22,20.67,49.12,0,524
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-3,4,13.767,0.72,68.83,9.54,0,183
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-3,4,10.5,0.55,52.5,24.56,0,423
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,37,0,0,0,0,64.61,0,308
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,38,1,3.267,0.17,16.33,45.88,0,358
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,39,0,0,0,0,74.43,0,331
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,40,1,3.3,0.17,16.5,71.77,0,512
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,41,0,0,0,0,142.92,0,714
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,42,1,3.533,0.18,17.67,115.11,0,679
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,43,5,14.833,0.77,74.17,9.46,0,177
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,44,2,4,0.21,20,95.77,0,702
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,45,1,10.7,0.56,53.5,19.27,0,283
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,46,4,14.5,0.76,72.5,7.4,0,123
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,47,1,1.1,0.06,5.5,92.34,0,609
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,48,2,7.067,0.37,35.33,46.16,0,546
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-4,4,16.367,0.85,81.83,5.57,0,208
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-4,4,13.333,0.69,66.67,14.53,0,202
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,49,2,8.833,0.46,44.17,29.15,0,290
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,50,2,2.367,0.12,11.83,73.32,0,651
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,51,1,3.1,0.16,15.5,72.02,0,513
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,52,1,2.467,0.13,12.33,83.27,0,549
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,53,1,8.967,0.47,44.83,53.02,0,559
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,54,3,16.5,0.86,82.5,5.25,0,138
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,55,2,6.333,0.33,31.67,30.69,0,358
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,56,2,8.3,0.43,41.5,13.46,0,151
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,57,3,6.567,0.34,32.83,31.73,0,241
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,58,0,0,0,0,65.23,0,241
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,59,0,0,0,0,60.83,0,268
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,60,1,2.567,0.13,12.83,73.54,0,490
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-5,5,8.333,0.43,41.67,38.53,0,369
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-5,3,17.2,0.9,86,2.37,0,92
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,61,4,19.067,0.99,95.33,1.14,0,59
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,62,4,13.667,0.71,68.33,7.69,0,100
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,63,2,17,0.89,85,3.3,0,92
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,64,1,12.6,0.66,63,6.17,0,166
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,65,1,11.4,0.59,57,9.37,0,243
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,66,2,17.967,0.94,89.83,0.82,0,44
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,67,1,6.7,0.35,33.5,43.47,0,430
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,68,2,3.6,0.19,18,63.1,0,601
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,69,2,16.867,0.88,84.33,1.66,0,60
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,70,3,16.5,0.86,82.5,4.49,0,95
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,71,3,16.933,0.88,84.67,2.26,0,56
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,72,4,18.333,0.95,91.67,2.35,0,128
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Tone-6,3,18,0.94,90,2.33,0,82
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,Trace-6,3,8.667,0.45,43.33,31.06,0,324
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,73,3,4.6,0.24,23,27.57,0,237
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,74,4,5.967,0.31,29.83,21.16,0,222
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,75,3,6.167,0.32,30.83,37.25,0,304
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,76,1,1.067,0.06,5.33,83.86,0,579
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,77,3,5.733,0.3,28.67,42.46,0,345
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,78,4,6,0.31,30,22.54,0,232
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,79,0,0,0,0,56.2,0,250
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,80,4,6.4,0.33,32,39.93,0,332
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,81,3,15.7,0.82,78.5,3.39,0,205
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,82,2,13.5,0.7,67.5,6.89,0,135
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,83,1,2.133,0.11,10.67,74.7,0,395
2020-02-07 TFC 3shock TONE TEST session ,2,Chamber4,284,squad-1,84,0,0,0,0,70.33,0,546
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,